"CAL_GRL_TMP_P2_AV","CAL_GRL_TMP_P2_MN","CAL_GRL_TMP_P2_MX","CAL_GRL_TMP_P2_SD","CAL_GRL_TMP_P3_AV","CAL_GRL_TMP_P3_MN","CAL_GRL_TMP_P3_MX","CAL_GRL_TMP_P3_SD","CAL_Z02_TMP_AV","CAL_Z02_TMP_MN","CAL_Z02_TMP_MX","CAL_Z02_TMP_SD","CAL_Z04_TMP_AV","CAL_Z04_TMP_MN","CAL_Z04_TMP_MX","CAL_Z04_TMP_SD","CAL_Z06_TMP_AV","CAL_Z06_TMP_MN","CAL_Z06_TMP_MX","CAL_Z06_TMP_SD","CAL_Z08_TMP_AV","CAL_Z08_TMP_MN","CAL_Z08_TMP_MX","CAL_Z08_TMP_SD","ENL_GRL_TMP_P4_AV","ENL_GRL_TMP_P4_CAP","ENL_GRL_TMP_P4_MN","ENL_GRL_TMP_P4_MX","ENL_GRL_TMP_P4_SD","ENR_GRL_SPD_AV","ENR_GRL_SPD_MN","ENR_GRL_TMP_P8_AV","ENR_GRL_TMP_P8_MN","ENR_GRL_TMP_P8_MX","ENR_GRL_TMP_P8_SD","ENR_Z03_CON_AV","ENR_Z03_CON_H2_AV","ENR_Z03_CON_H2_MN","ENR_Z03_CON_H2_MX","ENR_Z03_CON_H2_SD","ENR_Z03_CON_MN","ENR_Z03_CON_MX","IGU_GRL_CON_CH2_AV","IGU_GRL_CON_H2_AV","IGU_GRL_CON_O2_HNX_AV","IGU_GRL_CON_O2_N2_AV","IGU_GRL_TMP_P11_AV","IGU_GRL_TMP_P11_MN","IGU_GRL_TMP_P11_MX","IGU_GRL_TMP_P11_SD","IGU_TRM_CON_H2_AV","IGU_TRM_CON_O2_AV","IGU_Z01_TMP_AV","IGU_Z01_TMP_MX","IGU_Z02_TMP_AV","IGU_Z02_TMP_MX","IGU_Z03_TMP_AV","IGU_Z03_TMP_MX","MAN_Z09_CON_Z9_10_H2_AV","MAN_Z09_CON_Z9_10_H2_MN","MAN_Z09_CON_Z9_10_H2_MX","MAN_Z09_CON_Z9_10_H2_SD","MAN_Z09_CON_Z9_10_O2_AV","MAN_Z09_CON_Z9_10_O2_MN","MAN_Z09_CON_Z9_10_O2_MX","MAN_Z09_CON_Z9_10_O2_SD","MAN_Z09_TMP_AV","MAN_Z09_TMP_MX","MAN_Z10_TMP_AV","MAN_Z10_TMP_MX","PRO_GRL_SPD_AV","PRO_GRL_SPD_MN","PRO_POT_TMP_AV","PRO_POT_TMP_MN","PRO_POT_TMP_MX","PRO_POT_TMP_SD","ADHERENCIA"
887.101501501502,825.545545545546,838.291891891892,13.8010984948949,744.802402402402,904.540540540541,667.661261261261,15.749557045045,920.454454454454,938.826826826827,865.706906906907,30.7886638630631,815.648048048048,940.428428428428,762.722722722723,1.45568570530531,1009.62162162162,644.774774774775,917.710510510511,45.4631996492492,916.977777777778,1027.55555555556,1036.54374374374,24.3088313121121,837.400600600601,0,684.413213213213,730.074074074074,41.4733311315315,31.0438438438438,27.3273273273273,434.080480480481,458.836036036036,457.407407407407,20.364676,2.08688688688689,4.67067067067067,4.04204204204204,4.74674674674675,0,1.796996996997,2.36076076076076,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,218.442442442442,232.896896896897,270.910510510511,7.79786932252252,3.37537537537538,3.46786786786787,547.367367367367,533.628828828829,533.863863863864,491.11031031031,523.783783783784,491.41981981982,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,951.974774774775,910.371171171171,742.756756756757,930.777177177177,92,83.4234234234234,371.610810810811,512.756756756757,369.722922922923,29.5937468604605,"BUENO"
894.786786786787,832.832832832833,843.390990990991,24.9369553173173,745.718518518519,904.540540540541,667.661261261261,24.5801810690691,921.533533533533,938.826826826827,867.722522522523,40.1919994218218,814.724324324324,940.428428428428,762.722722722723,27.6452528656657,1003.67567567568,639.717717717718,924.832432432432,56.7288870630631,916.977777777778,1026.3983983984,1036.54374374374,9.45785820860861,837.400600600601,0,683.427027027027,729.037037037037,34.7715169857858,31.0438438438438,27.3273273273273,433.162762762763,456.887687687688,456.444444444444,5.7131424,2.08688688688689,4.67067067067067,4.04204204204204,4.74674674674675,0,1.796996996997,2.36076076076076,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,218.442442442442,232.896896896897,273.256056056056,0,3.37537537537538,3.46786786786787,545.062662662663,531.391391391391,531.616016016016,489.055455455456,521.578378378378,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,951.974774774775,910.371171171171,742.756756756757,930.777177177177,92,83.4234234234234,372.42042042042,513.873873873874,369.722922922923,20.0943357313313,"BUENO"
881.612012012012,821.381381381381,828.093693693694,25.4598005741742,740.221821821822,895.606806806807,669.291691691692,36.8326672672673,932.324324324324,951.005005005005,878.808408408408,36.3582773165165,823.037837837838,947.909109109109,771.331331331331,27.1294384284284,1002.48648648649,622.860860860861,927.884684684685,67.5999311151151,933.4998998999,1040.28428428428,1062.19499499499,13.543260787988,837.400600600601,0,687.371771771772,733.185185185185,30.0969440924925,28.6558558558559,25.2252252252252,432.245045045045,456.887687687688,459.333333333333,11.3982456,2.08688688688689,4.43713713713714,3.23363363363363,4.74674674674675,0.448115913913914,1.796996996997,3.54114114114114,4.10884417537538,2.17097097097097,3.01141141141141,7.57117117117117,213.693693693694,228.828828828829,267.392192192192,20.6925357945946,2.31420461261261,3.46786786786787,543.91031031031,530.272672672673,531.616016016016,487.000600600601,520.475675675676,488.329129129129,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,3.21081081081081,2.04844844844845,941.513513513513,915.908708708709,733.687687687688,933.041841841842,84.8444444444444,76.9349349349349,370.801201201201,511.63963963964,368.920920920921,34.7643813733734,"BUENO"
876.122522522523,826.586586586587,817.895495495496,26.3890821905906,734.725125125125,895.606806806807,655.433033033033,26.4799460900901,928.008008008008,951.005005005005,867.722522522523,21.6812200016016,819.342942942943,947.909109109109,766.166166166166,31.4576310570571,1007.24324324324,639.717717717718,924.832432432432,57.6548582998999,927.304104104104,1036.81281281281,1050.53533533534,30.6690667547548,837.400600600601,0,688.357957957958,728,36.1006086042042,28.6558558558559,25.2252252252252,431.327327327327,455.913513513514,453.555555555556,9.73242,2.08688688688689,4.67067067067067,4.04204204204204,4.74674674674675,0,1.796996996997,2.36076076076076,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,214.643443443443,227.811811811812,267.392192192192,21.2661790126126,2.25025025025025,3.46786786786787,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,934.539339339339,892.651051051051,728.246246246246,912.65985985986,85.8666666666667,77.8618618618619,372.42042042042,513.873873873874,369.722922922923,28.4421678186186,"BUENO"
876.122522522523,826.586586586587,841.351351351351,29.487938176977,733.809009009009,893.373373373373,656.248248248248,31.4110059099099,928.008008008008,952.112112112112,868.73033033033,45.9363054262262,821.19039039039,948.977777777778,766.166166166166,20.4660618654655,1013.18918918919,644.774774774775,919.745345345345,51.4130536744745,929.369369369369,1040.28428428428,1052.86726726727,35.5663440648649,837.400600600601,0,688.357957957958,728,35.1406518634635,29.8498498498499,26.2762762762763,430.40960960961,455.913513513514,453.555555555556,18.6590456,2.08688688688689,4.67067067067067,4.04204204204204,4.74674674674675,0,1.796996996997,2.36076076076076,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,214.643443443443,229.845845845846,267.392192192192,14.9317843843844,2.25025025025025,3.46786786786787,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,934.539339339339,892.651051051051,729.153153153153,912.65985985986,86.8888888888889,78.7887887887888,371.610810810811,512.756756756757,369.722922922923,31.7719320844845,"BUENO"
878.318318318318,826.586586586587,860.727927927928,11.1115682014014,733.809009009009,893.373373373373,654.617817817818,36.4924924924925,929.087087087087,953.219219219219,869.738138138138,18.30371483003,821.19039039039,950.046446446446,766.166166166166,22.4099938806807,1008.43243243243,639.717717717718,924.832432432432,56.7424154298298,930.402002002002,1042.5985985986,1052.86726726727,25.5236529761762,835.004604604605,0,648.910510510511,728,29.8169665545546,29.8498498498499,18.9189189189189,426.738738738739,420.843243243243,452.592592592593,11.5654656,2.08688688688689,4.63330530530531,3.23363363363363,4.74674674674675,0.157526575375375,1.796996996997,3.54114114114114,4.10528768768769,2.17097097097097,4.01521521521521,7.57117117117117,213.693693693694,168.824824824825,304.920920920921,24.3488403555556,2.31213213213213,3.46786786786787,545.062662662663,531.391391391391,531.616016016016,488.028028028028,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,3.21081081081081,2.04844844844845,934.539339339339,892.651051051051,729.153153153153,912.65985985986,86.8888888888889,78.7887887887888,371.610810810811,511.63963963964,369.722922922923,21.6936687963964,"BUENO"
878.318318318318,821.381381381381,875.005405405405,28.289158982983,733.809009009009,810.736336336336,669.291691691692,33.1287016456456,923.691691691692,943.255255255255,869.738138138138,37.0832124876877,816.571771771772,940.428428428428,767.887887887888,29.0651475743744,1010.81081081081,644.774774774775,920.762762762763,45.6148852132132,922.140940940941,1022.92692692693,1055.1991991992,11.7576610842843,838.598598598599,0,652.855255255255,746.666666666667,24.4424276656657,29.8498498498499,26.2762762762763,423.985585585586,431.559159159159,448.740740740741,21.8064208,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,4.01521521521521,7.57117117117117,214.643443443443,226.794794794795,267.392192192192,9.74733693453453,2.25025025025025,3.46786786786787,545.062662662663,533.628828828829,531.616016016016,490.082882882883,521.578378378378,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,934.539339339339,894.866066066066,729.153153153153,916.056856856857,83.8222222222222,37.0770770770771,371.610810810811,512.756756756757,369.722922922923,29.5702145197197,"BUENO"
875.024624624625,821.381381381381,818.915315315315,17.971406048048,733.809009009009,892.256656656657,653.802602602603,26.4799460900901,926.928928928929,946.576576576576,868.73033033033,29.9332548332332,819.342942942943,942.565765765766,766.166166166166,11.3069696800801,1007.24324324324,639.717717717718,924.832432432432,54.9209577753754,925.238838838839,1026.3983983984,1050.53533533534,20.5195651523524,837.400600600601,0,688.357957957958,728,33.754696428028,29.8498498498499,22.0720720720721,428.574174174174,452.990990990991,456.444444444444,17.7988768,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,4.01521521521521,7.57117117117117,214.643443443443,226.794794794795,269.737737737738,13.0774248048048,2.25025025025025,3.46786786786787,547.367367367367,533.628828828829,533.863863863864,490.082882882883,523.783783783784,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,938.026426426426,897.081081081081,731.873873873874,917.189189189189,86.8888888888889,78.7887887887888,371.610810810811,512.756756756757,369.722922922923,30.7021634146146,"BUENO"
875.024624624625,826.586586586587,869.906306306306,26.7855074006006,731.976776776777,804.036036036036,653.802602602603,19.6274658978979,928.008008008008,951.005005005005,867.722522522523,0,820.266666666667,948.977777777778,766.166166166166,21.4929388896897,1013.18918918919,644.774774774775,919.745345345345,46.1834200392392,927.304104104104,1037.96996996997,1050.53533533534,35.8068751783784,837.400600600601,0,687.371771771772,728,33.754696428028,31.0438438438438,23.1231231231231,424.903303303303,445.197597597598,456.444444444444,13.096564,2.08688688688689,4.08216616616617,3.23363363363363,4.74674674674675,0.481609581581582,1.796996996997,3.54114114114114,4.11231331651652,2.17097097097097,4.01521521521521,7.57117117117117,213.693693693694,227.811811811812,267.392192192192,23.2578358234234,2.30946783583584,3.46786786786787,545.062662662663,532.51011011011,531.616016016016,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,3.21081081081081,0,938.026426426426,898.188588588589,731.873873873874,918.321521521521,86.8888888888889,78.7887887887888,371.610810810811,512.756756756757,368.920920920921,18.3182157057057,"BUENO"
879.416216216216,829.70970970971,859.708108108108,11.9914057757758,733.809009009009,892.256656656657,667.661261261261,40.505844996997,929.087087087087,953.219219219219,869.738138138138,46.03513883003,821.19039039039,950.046446446446,767.027027027027,34.4990312104104,1008.43243243243,639.717717717718,924.832432432432,61.3002870710711,931.434634634635,1042.5985985986,1054.03323323323,27.794462158959,827.816616616617,0,642.993393393393,728,34.4359115291291,27.4618618618619,8.40840840840841,417.561561561562,436.43003003003,441.037037037037,22.9782504,3.13033033033033,3.73653653653654,3.23363363363363,3.7973973973974,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,208.944944944945,171.875875875876,270.910510510511,20.7536653369369,2.25025025025025,3.46786786786787,545.062662662663,532.51011011011,531.616016016016,489.055455455456,521.578378378378,489.359359359359,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,2.14054054054054,0,935.701701701702,894.866066066066,730.06006006006,914.924524524524,86.8888888888889,78.7887887887888,372.42042042042,512.756756756757,369.722922922923,0,"BUENO"
892.590990990991,822.422422422423,886.223423423423,35.6483673377377,739.305705705706,810.736336336336,680.704704704705,43.0273961801802,921.533533533533,939.933933933934,870.745945945946,38.8447605685686,815.648048048048,936.153753753754,771.331331331331,5.44667682042042,1009.62162162162,644.774774774775,923.815015015015,52.0362635323323,919.043043043043,1017.14114114114,1058.6970970971,25.1851058426426,837.400600600601,0,643.97957957958,750.814814814815,41.2549656228228,31.0438438438438,9.45945945945946,420.314714714715,442.275075075075,452.592592592593,20.1910872,3.13033033033033,3.73653653653654,3.23363363363363,3.7973973973974,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,214.643443443443,209.505505505505,281.465465465465,7.79786932252252,2.25025025025025,3.46786786786787,547.367367367367,534.747547547547,533.863863863864,490.082882882883,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,3.21081081081081,0,934.539339339339,900.403603603604,729.153153153153,920.586186186186,78.7111111111111,27.8078078078078,371.610810810811,511.63963963964,369.722922922923,23.2129390398398,"BUENO"
873.926726726727,821.381381381381,814.836036036036,8.36748417097097,732.892892892893,891.13993993994,653.802602602603,38.4704691651652,925.84984984985,943.255255255255,867.722522522523,2.27907907907908,817.495495495495,940.428428428428,764.444444444444,25.7262651227227,1006.05405405405,639.717717717718,924.832432432432,55.3316780092092,921.108308308308,1020.61261261261,1048.2034034034,29.5130252356356,837.400600600601,0,688.357957957958,728,38.9876000088088,32.2378378378378,28.3783783783784,419.396996996997,445.197597597598,442,18.9145448,2.08688688688689,3.73653653653654,3.23363363363363,3.7973973973974,0,1.796996996997,3.54114114114114,4.07328094654655,2.17097097097097,3.01141141141141,7.57117117117117,214.643443443443,229.845845845846,267.392192192192,7.7162146966967,2.30946783583584,3.46786786786787,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,3.21081081081081,0,936.864064064064,897.081081081081,730.966966966967,916.056856856857,86.8888888888889,78.7887887887888,371.610810810811,512.756756756757,368.920920920921,18.8427687259259,"BUENO"
875.024624624625,825.545545545546,870.926126126126,8.04641936856857,732.892892892893,892.256656656657,653.802602602603,1.17717717717718,928.008008008008,951.005005005005,868.73033033033,24.2537270934935,820.266666666667,948.977777777778,766.166166166166,25.6987944864865,1013.18918918919,644.774774774775,919.745345345345,46.8352600632633,927.304104104104,1037.96996996997,1051.7013013013,35.8068751783784,837.400600600601,0,687.371771771772,726.962962962963,27.5683938646647,32.2378378378378,27.3273273273273,419.396996996997,445.197597597598,441.037037037037,19.4976928,2.08688688688689,3.73653653653654,3.23363363363363,3.7973973973974,0,1.796996996997,2.36076076076076,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,214.643443443443,227.811811811812,269.737737737738,9.48384578138138,2.25025025025025,3.46786786786787,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,2.14054054054054,0,934.539339339339,893.758558558559,730.06006006006,913.792192192192,86.8888888888889,78.7887887887888,371.610810810811,512.756756756757,369.722922922923,29.9212774434434,"BUENO"
877.22042042042,827.627627627628,820.954954954955,27.6158332548549,732.892892892893,893.373373373373,654.617817817818,35.8411297537538,929.087087087087,953.219219219219,869.738138138138,46.1056079551552,821.19039039039,950.046446446446,767.027027027027,34.5501770538539,1009.62162162162,639.717717717718,924.832432432432,50.7897509525526,931.434634634635,1042.5985985986,1054.03323323323,31.2816357493494,837.400600600601,0,688.357957957958,728,37.7431685597598,32.2378378378378,27.3273273273273,419.396996996997,445.197597597598,442,23.5423016,2.08688688688689,3.73653653653654,3.23363363363363,3.7973973973974,0,1.796996996997,2.36076076076076,4.12012012012012,3.25645645645646,3.01141141141141,7.57117117117117,214.643443443443,227.811811811812,268.564964964965,0,2.25025025025025,3.46786786786787,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,1.82582582582583,1.98918918918919,2.14054054054054,0,934.539339339339,893.758558558559,730.06006006006,913.792192192192,86.8888888888889,78.7887887887888,370.801201201201,510.522522522522,368.920920920921,34.7844009137137,"BUENO"
847.577177177177,651.691691691692,851.54954954955,41.1296435143143,697.164364364364,715.815415415415,651.356956956957,34.3606705345345,802.834834834835,697.477477477477,849.581981981982,74.4373220124124,721.428228228228,713.870670670671,761.001001001001,51.3700948044044,963.243243243243,576.504504504505,925.84984984985,65.9738252844845,834.367167167167,833.153153153153,1045.87147147147,59.1101827499499,817.034634634635,0,569.029429429429,741.481481481481,33.5437860668669,25.0738738738739,1.05105105105105,421.232432432432,292.252252252252,461.259259259259,23.2688632,2.08688688688689,4.12887287287287,3.23363363363363,4.74674674674675,0.505473754954955,1.796996996997,3.54114114114114,3.2960960960961,3.25645645645646,3.01141141141141,7.57117117117117,148.160960960961,76.2762762762763,299.057057057057,59.9494243267267,2.73318883283283,3.46786786786787,547.367367367367,535.866266266266,532.73993993994,491.11031031031,521.578378378378,490.38958958959,3.43884917837838,2.85045045045045,4.58538538538539,0.517359684084084,1.82582582582583,1.98918918918919,3.21081081081081,1.02422422422422,898.506106106106,901.511111111111,701.039039039039,923.983183183183,62.3555555555556,6.48848848848849,371.610810810811,511.63963963964,369.722922922923,0,"BUENO"
881.612012012012,651.691691691692,851.54954954955,34.7067067067067,705.409409409409,715.815415415415,648.096096096096,30.6292366606607,775.857857857858,697.477477477477,795.16036036036,64.9537537537538,694.64024024024,713.870670670671,689.54954954955,47.4830249901902,963.243243243243,576.504504504505,925.84984984985,65.9738252844845,799.257657657658,833.153153153153,939.768568568568,23.6875980492493,814.638638638639,0,569.029429429429,741.481481481481,32.0486967223223,40.5957957957958,14.7147147147147,423.067867867868,432.533333333333,461.259259259259,10.3072792,2.08688688688689,4.66132932932933,3.23363363363363,4.74674674674675,0.0276715687687688,1.796996996997,3.54114114114114,3.2960960960961,4.34194194194194,3.01141141141141,7.57117117117117,138.663463463463,83.3953953953954,207.580780780781,25.3680566186186,2.19659078278278,3.46786786786787,550.824424424424,538.103703703704,536.111711711712,493.165165165165,522.681081081081,492.45005005005,3.97258058058058,2.85045045045045,4.58538538538539,0.266225557957958,1.82582582582583,1.98918918918919,3.21081081081081,2.04844844844845,907.805005005005,890.436036036036,707.387387387387,908.13053053053,51.1111111111111,6.48848848848849,371.610810810811,512.756756756757,369.722922922923,30.9730702982983,"BUENO"
916.744744744745,816.176176176176,891.322522522522,41.7202900580581,753.047447447447,893.373373373373,683.965565565566,34.2192268108108,944.194194194194,963.183183183183,886.870870870871,28.6702347891892,836.893693693694,963.939139139139,784.244244244244,2.05865045445445,1006.05405405405,639.717717717718,928.902102102102,50.9481726654655,940.728328328328,1049.54154154154,1071.52272272272,26.885629370971,845.786586586587,0,655.813813813814,752.888888888889,30.1397870522522,38.2078078078078,24.1741741741742,413.890690690691,417.920720720721,445.851851851852,6.9282032,3.13033033033033,3.73653653653654,3.23363363363363,3.7973973973974,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,3.01141141141141,2.52372372372372,215.593193193193,186.114114114114,277.947147147147,21.5619671207207,3.03140887287287,3.46786786786787,541.605605605606,532.51011011011,528.244244244244,489.055455455456,519.372972972973,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,951.974774774775,910.371171171171,742.756756756757,931.909509509509,99.1555555555556,37.0770770770771,371.610810810811,512.756756756757,369.722922922923,27.0367373237237,"MALO"
876.122522522523,820.34034034034,865.827027027027,18.7504579491492,734.725125125125,884.43963963964,674.998198198198,22.7959371531532,935.561561561561,958.754754754755,876.792792792793,29.2974715379379,825.809009009009,952.183783783784,781.661661661662,20.7232912688689,996.54054054054,622.860860860861,921.78018018018,56.8977498506506,916.977777777778,1014.82682682683,1069.19079079079,20.4534096856857,833.806606606607,0,681.454654654655,735.259259259259,20.5098572132132,37.0138138138138,30.4804804804805,420.314714714715,440.326726726727,447.777777777778,18.1196032,3.13033033033033,3.73653653653654,3.23363363363363,3.7973973973974,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,2.52372372372372,218.442442442442,225.777777777778,274.428828828829,23.8494593117117,3.37537537537538,3.46786786786787,550.824424424424,538.103703703704,537.235635635636,494.192592592593,525.989189189189,493.48028028028,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,932.214614614615,910.371171171171,727.339339339339,930.777177177177,109.377777777778,90.8388388388388,371.610810810811,512.756756756757,369.722922922923,20.1635061577578,"BUENO"
879.416216216216,818.258258258258,828.093693693694,21.0577051479479,734.725125125125,893.373373373373,656.248248248248,27.2536222462462,936.640640640641,957.647647647648,880.824024024024,46.3443882098098,829.503903903904,957.527127127127,776.496496496497,20.0652398510511,1002.48648648649,639.717717717718,919.745345345345,56.1646090906907,924.206206206206,1025.24124124124,1050.53533533534,29.4517327855856,839.796596596597,0,683.427027027027,732.148148148148,41.4110579875876,32.2378378378378,28.3783783783784,429.491891891892,439.352552552553,455.481481481482,12.0797352,3.13033033033033,3.73653653653654,3.23363363363363,3.7973973973974,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,2.52372372372372,222.241441441441,225.777777777778,288.502102102102,16.8453240960961,3.37537537537538,3.46786786786787,547.367367367367,534.747547547547,532.73993993994,490.082882882883,523.783783783784,492.45005005005,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,939.188788788789,899.296096096096,731.873873873874,917.189189189189,98.1333333333333,86.2042042042042,372.42042042042,513.873873873874,369.722922922923,0,"BUENO"
860.751951951952,805.765765765766,810.756756756757,29.9313901069069,747.550750750751,904.540540540541,669.291691691692,38.0539685765766,916.138138138138,936.612612612613,862.683483483484,37.6393203179179,821.19039039039,947.909109109109,769.60960960961,33.8688101373373,1021.51351351351,644.774774774775,926.867267267267,48.6360309333333,927.304104104104,1037.96996996997,1050.53533533534,36.4818269045045,842.192592592593,0,689.344144144144,733.185185185185,31.5209442942943,29.8498498498499,26.2762762762763,432.245045045045,449.094294294294,458.37037037037,20.2701752,3.13033033033033,4.43713713713714,3.23363363363363,4.74674674674675,0.405843450650651,2.6954954954955,3.54114114114114,4.08416300780781,3.25645645645646,4.01521521521521,2.52372372372372,223.191191191191,238.998998998999,280.292692692693,23.2850521561562,2.82099584784785,3.46786786786787,550.824424424424,536.984984984985,538.35955955956,495.22002002002,527.091891891892,495.540740740741,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,972.897297297297,930.306306306306,759.081081081081,950.026826826827,92,83.4234234234234,372.42042042042,513.873873873874,369.722922922923,27.3439828708709,"BUENO"
880.514114114114,810.970970970971,836.252252252252,28.368883758959,752.131331331331,909.007407407407,672.552552552553,39.0070394714715,932.324324324324,937.71971971972,878.808408408408,34.6202538898899,832.275075075075,944.703103103103,779.93993993994,22.8933261353353,1008.43243243243,639.717717717718,930.936936936937,51.8959546922923,935.565165165165,1042.5985985986,1061.02902902903,2.51492006966967,838.598598598599,0,687.371771771772,730.074074074074,22.4616791351351,31.0438438438438,27.3273273273273,430.40960960961,454.939339339339,454.518518518519,18.8127608,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,3.01141141141141,2.52372372372372,222.241441441441,236.964964964965,276.774374374374,12.1744201777778,3.37537537537538,3.46786786786787,545.062662662663,530.272672672673,530.492092092092,487.000600600601,521.578378378378,488.329129129129,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,972.897297297297,935.843843843844,759.081081081081,956.820820820821,92,83.4234234234234,372.42042042042,513.873873873874,369.722922922923,0,"BUENO"
891.493093093093,832.832832832833,836.252252252252,20.0504462382382,752.131331331331,911.240840840841,672.552552552553,19.2352351711712,937.71971971972,962.076076076076,878.808408408408,44.8057899003003,835.96996996997,967.145145145145,779.93993993994,23.8306004424424,1008.43243243243,639.717717717718,930.936936936937,51.8959546922923,937.63043043043,1049.54154154154,1061.02902902903,0,838.598598598599,0,685.399399399399,730.074074074074,24.0163823975976,31.0438438438438,27.3273273273273,430.40960960961,453.965165165165,454.518518518519,21.0599152,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,3.01141141141141,2.52372372372372,222.241441441441,237.981981981982,277.947147147147,18.1485543447447,3.37537537537538,3.46786786786787,545.062662662663,531.391391391391,530.492092092092,487.000600600601,521.578378378378,488.329129129129,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,969.41021021021,932.521321321321,757.267267267267,954.556156156156,92,83.4234234234234,371.610810810811,512.756756756757,368.920920920921,32.8068382458458,"BUENO"
873.926726726727,826.586586586587,815.855855855856,27.5339262946947,735.641241241241,892.256656656657,659.509109109109,18.8715851291291,946.352352352352,966.504504504504,888.886486486487,42.1937487631632,832.275075075075,959.664464464464,779.079079079079,23.8454148860861,1004.86486486486,639.717717717718,925.84984984985,59.9776312152152,929.369369369369,1039.12712712713,1052.86726726727,30.089091187988,824.222622622623,0,653.841441441441,741.481481481481,43.6560161293293,27.4618618618619,24.1741741741742,426.738738738739,445.197597597598,458.37037037037,4.2332016,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,3.25645645645646,3.01141141141141,2.52372372372372,216.542942942943,229.845845845846,273.256056056056,12.6339925093093,2.25025025025025,3.46786786786787,547.367367367367,534.747547547547,534.987787787788,491.11031031031,523.783783783784,493.48028028028,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,935.701701701702,897.081081081081,730.06006006006,917.189189189189,87.9111111111111,79.7157157157157,371.610810810811,511.63963963964,368.920920920921,16.392805792993,"BUENO"
